ordem_global,ordem_grupo,conjunto,mp,codigo,quantidade_alocada,tamanho_alocado_item,perda_materia_prima
774,112,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
775,113,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
776,114,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
777,115,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
778,116,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
779,117,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
780,118,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
781,119,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
782,120,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
783,121,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
784,122,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
785,123,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
786,124,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
787,125,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
788,126,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
789,127,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
790,128,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
791,129,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
792,130,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
793,131,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
794,132,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
795,133,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
796,134,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
797,135,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
798,136,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
799,137,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
800,138,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
801,139,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
802,140,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
803,141,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
804,142,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
805,143,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
806,144,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
807,145,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
808,146,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
809,147,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
810,148,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
811,149,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
812,150,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
813,151,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
814,152,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
815,153,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
816,154,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
817,155,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
818,156,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
819,157,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
820,158,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
821,159,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
822,160,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
823,161,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
824,162,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
825,163,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
826,164,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
827,165,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
828,166,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
829,167,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,9,5940.0,60.0
830,168,028404 - MONTAGEM EIXO TECNYL- SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",28401,6,3960.0,1540.0
830,168,029653 - REGULADOR DO TABLET - BAIA - SELECIONADORA DE FRUTAS,"('134692 - TUBO AÇO INOX 304 - 33,40MM X 3,38MM',)",29647,1,500.0,1540.0
